Detail Page URL,Name,Price,Item condition,Availability,Brand,Category,Age Group,ID,Description,The navigation link,Images,Images URL
"http://www.childplay.com.au/a/reptile-animal-figurines/schleich/vic/clifton-hill/schleich-dinosaur-styracosaurus/100229866","Schleich- Dinosaur Styracosaurus","$34.95","New","Buy online, In-store","Schleich","Reptile Animal Figurines","3+","100229866","Styracosaurus was a 5. 5 metre long stout dinosaur equipped with a spiky neck frill and nose horn up to 50cm in length. \nThis model is 16cm length , 9 cm height,  7 cm width. \nA great play and learn item for children. \nRecommended age 3 +","Home,Toys,Figures, Animals &amp; Plush,Animal Figurines,Reptile","100229866_1.jpg,100229866_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/866/100229866/popup/image.jpg?201507091341; http://www.childplay.com.au/dbimages/bike/fn_2/866/100229866/popup/a.jpg?201507091341;"
"http://www.childplay.com.au/a/marble-run/kinderkram/vic/clifton-hill/marble-sounding-tree-small/100193477","kinderkram Marble Sounding  Tree - Small","$79.95","New","Buy online, In-store","kinderkram","Marble Run","3+","100193477","Out of stock\nMarble Sounding Tree. \nDrop  a marble down this beautiful wooden tree , watch &amp; hear the magic. Beautiful sounds . \nGood for hand eye co-ordination. \nMade in Poland from eco friendly timbers, natural plant dyes and finnished with flax seed oil. \nA perfect gift for any child any age . \nHeight 30 cm\nIncludes 6 marbles\nDelivery outside Victoria will require postage quotation.","Home,Toys,Constructions &amp; Vehicles,Building,Marble Run","100193477_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/477/100193477/popup/marble_tree_large.jpg?201509282256;"
"http://www.childplay.com.au/a/kids-soft-bunny-toy/jellycat/vic/clifton-hill/bashful-tulip-pink-bunny/100194956","Jellycat Bashful Tulip Pink Bunny","$39.95","New","Buy online, In-store","Jellycat","Kids Soft Bunny Toy","1+","100194956","This fun-loving and cheeky Bashful Tulip Pink Bunny loves nothing more than having friends to share secrets and ideas with, and is a great listener with her soft, nuzzly ears. \n\n31cm in length\n\nJellycat plush toys are super soft and the perfect size to cuddle, cuddle, cuddle.","Home,Toys,Figures, Animals &amp; Plush,Soft,Bunnys","100194956_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/956/100194956/popup/BASS6BTP.jpg?201509141746;"
"http://www.childplay.com.au/a/games-other/orchard-toys/vic/clifton-hill/crazy-chefs-orchard-toys/100194946","Crazy Chefs - Orchard Toys","$29.95","New","Buy online, In-store","Orchard Toys","Games Other","3+","100194946","out of stock. \nOrchard Toys are fantastic games to play . Join the crazy chef kitchen and collect everything you need to make a meal. A fun lotto game with a food theme. \nRecommended age 3-7years\n2-5 players","Home,Toys,Games &amp; Puzzles,Games,Games Other","100194946_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/946/100194946/popup/orchard_crazy_chefs.jpg?201503221813;"
"http://www.childplay.com.au/a/educational-baby-toys/manhattan-toy/vic/clifton-hill/classic-baby-beads-natural/100237409","Manhattan Toy Classic Baby Beads - Natural","$24.95","New","Buy online, In-store","Manhattan Toy","Educational Baby Toys","0 to 12 months","100237409","The Manhatten Toy Company produce many top selling , award winning products  for babies and toddlers. \nThe Classic Baby beads are also a top selling item at Childplay. \nTactile and unique. \nBabies and children love these moving beads that are connected. \nRenewable wood with water-based finish. \nRecommended age 3 months+\n\nSize 14cm x 14cm \nMade in Thailand\nNatural , un-dyed renewable wood with non-toxic water-based finish.","Home,Toys,Baby Toys,Educational","100237409_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/409/100237409/popup/image.jpg?201508241159;"
"http://www.childplay.com.au/a/puppets/folkmanis/vic/clifton-hill/folkmanis-orange-tabby-kitten-puppe/100238679","Folkmanis Orange Tabby Kitten Puppe","$39.95","New","Buy online, In-store","Folkmanis","Puppets","3+","100238679","Another beautiful Folkmanis puppet. \nA beautiful soft toy and surprise , a fabulous hand puppet. \nThis hand puppet slides onto your hand easily and a delight to play with. \nHeight 22cm, width12cm , \nTail length 9cm","Home,Toys,Pretend Play,Puppets","100238679_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/679/100238679/popup/image.jpg?201509031556;"
"http://www.childplay.com.au/a/toy-cars/playforever/vic/clifton-hill/mini-speedy-blue/100184098","Playforever mini speedy blue","$49.95","New","Buy online, In-store","Playforever","Toy Cars","3+","100184098","This beautifully designed racecar is the perfect keepsake for a little one or for the adult kid-at-heart. Created by London based designer Julian Meagher who drew his inspiration from vintage biplanes and classic car headlights, Playforever makes all their products from high-quality materials that are safe, aesthetically pleasing and durable. \n\n    ABS plastic and rubber tires\n    Made in the UK\n    7″ x 3″ x 2″\n    Ages 3+\n    Safety: This product meets or exceeds safety specifications set forth by ASTM International (American standard) and the BSI (European standard).","Home,Toys,Constructions &amp; Vehicles,Vehicles,Cars","100184098_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/98/100184098/popup/PL_MNI_702_Mini_Speedy_Le_Mans_Blue_Front_Three_Quarter_1024x1024.jpg?201512032346;"
"http://www.childplay.com.au/a/gardening-pretend-play/green-toys/vic/clifton-hill/green-toys-watering-can/100281480","Green Toys Watering Can","$35.95","New","Buy online, In-store","Green Toys","Gardening Pretend Play","2+","100281480","Green Toys keep producing amazing products for children . \nMade in the USA from recycled milk jugs. \nPlay for the planet. Take care of the planet with this watering can and 2 garden tools. \nRecommended age 18months +\nHeight 15cm , width 12cm , length from spout to handle 29cm","Home,Toys,Pretend Play,Gardening","100281480_1.jpg,100281480_2.jpg,100281480_3.jpg,100281480_4.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/480/100281480/popup/c.jpg?201511261008; http://www.childplay.com.au/dbimages/bike/fn_2/480/100281480/popup/cc.jpg?201511261008; http://www.childplay.com.au/dbimages/bike/fn_3/480/100281480/popup/ccc.jpg?201511261008; http://www.childplay.com.au/dbimages/bike/fn_4/480/100281480/popup/cccc.jpg?201511261008;"
"http://www.childplay.com.au/a/other-board-games/orchard-toys/vic/clifton-hill/pop-to-the-shops-orchard-toys/100069309","Pop to the shops - Orchard Toys","$39.95","New","Click &amp; Collect, Buy online","Orchard Toys","Other Board Games","5+","100069309","A very popular board game by Orchard Toys. By playing this fun shopping game children will learn how to handle money buy purchasing shopping items with plastic money and giving change. \nPop to the shops and have fun. \nRecommended age 5+","Home,Toys,Games &amp; Puzzles,Games,Other Board Games","100069309_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/309/100069309/popup/orchard_pop_to_the_shops.jpg?201407102300;"
"http://www.childplay.com.au/a/magnets/janod/vic/clifton-hill/magnetic-fishing/100083400","Janod Magnetic Fishing","$39.95","New","Buy online, In-store","Janod","Magnets","3+","100083400","A great creative magnetic game. \nLets go fishing. \nSet includes 2 wooden magnetic fishing rods/sticks and colourful wooden fish to catch. \nTop seller at Childplay","Home,Toys,Educational &amp; Books,Magnets","100083400_1.jpg,100083400_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/400/100083400/popup/janod_fishing.jpg?201506132215; http://www.childplay.com.au/dbimages/bike/fn_2/400/100083400/popup/janod_fishing_2.jpg?201506132215;"
"http://www.childplay.com.au/a/chess/dal-rossi/vic/clifton-hill/dal-rossi-chess-set/100236180","Dal Rossi Chess Set","$69.95","New","Buy online, In-store","Dal Rossi","Chess","5+","100236180","A beautiful Wooden folding chess set . \nAll games accessories can be stored inside the wooden set. \n30cm in length\nBox size 30cm x 20cm x 5cm","Home,Toys,Games &amp; Puzzles,Games,Chess","100236180_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/180/100236180/popup/image.jpg?201508140901;"
"http://www.childplay.com.au/a/kids-toy-trucks/moover/vic/clifton-hill/moover-dump-truck-natural/100182888","Moover Dump Truck - Natural","$119.95","New","Buy online, In-store","Moover","Kids Toy Trucks","2+","100182888","Danish Design , a toy parents and children love. \nA ride -on or push along . \nSmall compartment to lift up and down. \nAll Moover Toys come flat packed to be made . Simple construction, no screws or bolts. \nRecommended age 2+","Home,Toys,Constructions &amp; Vehicles,Vehicles,Trucks","100182888_1.jpg,100182888_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/888/100182888/popup/MooverToys_picture066_size600x400_KB23Kb.jpg?201512061943; http://www.childplay.com.au/dbimages/bike/fn_3/888/100182888/popup/MooverToys_picture067_size600x600_KB43Kb.jpg?201512061943;"
"http://www.childplay.com.au/a/building-planks/green-hat-workshop/vic/clifton-hill/green-hat-workshop-planks-coloured/100084996","Green Hat Workshop Planks Coloured","$99.95","New","Buy online, In-store","Green Hat Workshop","Building Planks","5+","100084996","Coloured Planks 200 Piece . \nFantastic wooden planks to encourage imagination and creativity. \nDesign and build your own structure. \nFabulous fun for family and friends. \nParents love them too.","Home,Toys,Constructions &amp; Vehicles,Building,Planks","100084996_1.jpg,100084996_2.jpg,100084996_3.jpg,100084996_4.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/996/100084996/popup/green_hat_planks_200.jpg?201412180015; http://www.childplay.com.au/dbimages/bike/fn_2/996/100084996/popup/green_hat_5.jpg?201412180015; http://www.childplay.com.au/dbimages/bike/fn_3/996/100084996/popup/green_hat.jpg?201412180015; http://www.childplay.com.au/dbimages/bike/fn_4/996/100084996/popup/green_hat_4.jpg?201412180015;"
"http://www.childplay.com.au/a/toy-farm-yard/schleich/vic/clifton-hill/barn-schleich/100027986","Barn - Schleich","$359.95","New","Buy online, In-store","Schleich","Toy Farm Yard","3+","100027986","A fantastic country barn for all to enjoy. Add a few animals and  this barn offers hours of pretend play. Highly recommended for ages 3-7years\nFor interstate and remote areas please email or call for postage quote","Home,Toys,Dolls,Dollhouse,Farm Yard","100027986_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/986/100027986/popup/SC42028_001.jpg?201511271456;"
"http://www.childplay.com.au/a/pull-along-toy/brio/vic/clifton-hill/brio-pull-along-engine/100068409","Brio Pull Along Engine","$39.95","New","Buy online, In-store","Brio","Pull Along Toy","1+","100068409","Take this Train for an exciting adventure around the house. \nClassic design pull along for Recommended age 1 +.","Home,Toys,Baby Toys,Pull Along","100068409_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/409/100068409/popup/brio.jpg?201502220803;"
"http://www.childplay.com.au/a/kids-toy-trucks/green-toys/vic/clifton-hill/green-toys-recycle-truck/100068214","Green Toys Recycle Truck","$54.95","New","Click &amp; Collect, Buy online","Green Toys","Kids Toy Trucks","1+","100068214","Let your little on become eco- conscious with this fantastic Recycling Truck by Green Toys. \nLearning recycling basics and sort cans, bottles and paper just like the grown ups! \nThis super cool recycling truck has a moveable recycling bed and open/shut rear door. \nRecommended age 1 +\nMade from 100 % recycled plastic milk containers. \nNo BPA, PVC or phalates","Home,Toys,Constructions &amp; Vehicles,Vehicles,Trucks","100068214_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/214/100068214/popup/green_toys_recycle.jpg?201511232302;"
"http://www.childplay.com.au/a/kids-scooters/micro/vic/clifton-hill/maxi-micro-scooter-red/100039735","Maxi Micro Scooter Red","$199.95","New","Buy online, In-store","Micro","Kids Scooters","","100039735","Big brother to the Mini Micro 3 wheel scooter, the Maxi Micro is the ideal next kids scooter for those kids who want all the fun, stability and good safety design of the Mini, but are ready a larger, cooler and more robust scooter! \n\nWhether you're commuting to school, kindy or the shops, or just visiting the park, everyone arrives safe and smiling - stress free parents and very happy kids! \n\nYour child can cruise the pavements and parks smoothly and confidently on their Maxi Micro scooter, while further developing their balance and co-ordination skills. \n\nAvailable from micro® Australia in Black, Purple, Pink, Red, Blue, Camo and Green","Home,Sports &amp; Activities,Bikes, Scooters &amp; Helmets,Scooters,Scooters","100039735_1.jpg,100039735_2.jpg,100039735_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/735/100039735/popup/image-7.jpg?201507030904; http://www.childplay.com.au/dbimages/bike/fn_2/735/100039735/popup/image-6.jpg?201507030904; http://www.childplay.com.au/dbimages/bike/fn_3/735/100039735/popup/image-5.jpg?201507030904;"
"http://www.childplay.com.au/a/other-dolls/maileg/vic/clifton-hill/princess-and-the-pea/100184074","Maileg Princess and the pea","$230","New","Click &amp; Collect, Buy online","Maileg","Other Dolls","2+","100184074","Maileg's Bunny and the Pea gift set continues the much loved tradition of the Princess and the Pea and is a real keepsake. \n\nThe set features a cream wooden poster bed with mattresses in different fabrics, delightful mini sized bunny princess, story card in 5 different lanaguages and of course a crochetted pea.  These are presented in an attractive gift box which opens out to create a bedroom scene. \n\nThis is a very special gift - for a baby, christening or any little girl who loves her imaginative play.","Home,Toys,Dolls,Dolls,Other Dolls","100184074_1.jpg,100184074_2.jpg,100184074_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/74/100184074/popup/maileg.jpg?201412291107; http://www.childplay.com.au/dbimages/bike/fn_2/74/100184074/popup/maileg_2.jpg?201412291107; http://www.childplay.com.au/dbimages/bike/fn_3/74/100184074/popup/maileg_3.jpg?201412291107;"
"http://www.childplay.com.au/a/puppets/other/vic/clifton-hill/finger-puppet-book-jungle/100057004","Finger Puppet Book - Jungle","$24.95","New","Buy online, In-store","Other","Puppets","1+","100057004","Out of stock. \nAn interactive book from Meadow Kids. Five finger puppets and a full colour board book. Reading the book with the finger puppets- fun , fun , fun","Home,Toys,Pretend Play,Puppets","100057004_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/4/100057004/popup/meadow_kids_jungle.jpg?201512062332;"
"http://www.childplay.com.au/a/toy-cars/automoblox/vic/clifton-hill/automoblox-blue-sport/100219767","Automoblox - Blue Sport","$49.95","New","Buy online, In-store","Automoblox","Toy Cars","3+","100219767","Super cool - create a Sporty Car with this Automoblox set. Features high quality parts including dynamic wheels\n\nMade of German beech wood with a non-toxic finish\n\nPatented connector system","Home,Toys,Constructions &amp; Vehicles,Vehicles,Cars","100219767_1.jpg,100219767_2.jpg,100219767_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/767/100219767/popup/sport1.jpg?201506161346; http://www.childplay.com.au/dbimages/bike/fn_3/767/100219767/popup/sport12.jpg?201506161346; http://www.childplay.com.au/dbimages/bike/fn_4/767/100219767/popup/sport3.jpg?201506161346;"
